2017-12-03 11:05:12.300 INFO  /:{} 
2017-12-03 17:13:35.073 INFO  /admin/approveDisaproveItem:{"id":"2","isApproved":"0","type":"documentry"} 
2017-12-03 17:13:35.765 INFO  /admin/getAllContentAndAds?format=json:{} 
2017-12-03 17:18:59.374 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:19:16.195 INFO  /%20/viewer/getViewerContent?viewerId=5:{} 
2017-12-03 17:19:39.756 INFO  /viewer/login:{"email":"shruti@gmail.com","password":"shruti123#"} 
2017-12-03 17:19:40.422 INFO  /viewer/getViewerContent?viewerId=5&format=json:{} 
2017-12-03 17:20:10.146 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:20:57.923 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:21:00.759 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:21:02.098 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:21:03.006 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:21:03.402 INFO  /%20/viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:21:53.092 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertisement100"} 
2017-12-03 17:22:04.281 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertisement100"} 
2017-12-03 17:23:36.858 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 17:23:37.544 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 17:24:21.291 INFO  /adProvider/removeAd:{"advertisementId":"1"} 
2017-12-03 17:24:26.127 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 17:25:50.363 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 17:25:51.375 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 17:28:42.077 INFO  /viewer/getViewerContent?viewerId=1:{} 
2017-12-03 17:29:02.633 INFO  /viewer/getViewerContent?viewerId=1&contentType=mo&director=null&search=d:{} 
2017-12-03 17:29:24.514 INFO  /viewer/getViewerContent?viewerId=1&contentType=null&director=null&search=null:{} 
2017-12-03 17:36:52.852 INFO  /viewer/login:{"email":"shruti@gmail.com","password":"shruti123#"} 
2017-12-03 17:36:53.082 INFO  /viewer/getViewerContent?viewerId=5&format=json:{} 
2017-12-03 17:37:29.571 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:37:40.361 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:46:32.637 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:47:48.686 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:49:38.871 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:50:20.200 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:50:29.952 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:50:45.533 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:51:41.446 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:51:58.751 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:52:27.489 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:52:42.996 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:54:43.892 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:54:52.978 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:55:26.624 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 17:59:00.167 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123"} 
2017-12-03 17:59:03.770 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123"} 
2017-12-03 17:59:04.351 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123"} 
2017-12-03 17:59:04.530 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123"} 
2017-12-03 17:59:04.739 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123"} 
2017-12-03 17:59:39.743 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:41.357 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:42.528 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:43.542 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:43.724 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:43.911 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:44.070 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:44.321 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:44.523 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"pass_key"} 
2017-12-03 17:59:49.846 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:00:05.453 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123#"} 
2017-12-03 18:00:05.889 INFO  /viewer/getViewerContent?viewerId=4&format=json:{} 
2017-12-03 18:00:24.941 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:00:34.433 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:01:13.248 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:01:35.614 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:02:30.461 INFO  /viewer/login:{"email":"shruti@gmail.com","password":"shruti123#"} 
2017-12-03 18:02:30.801 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:05:07.705 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 18:05:08.144 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 18:06:32.611 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123#"} 
2017-12-03 18:06:33.043 INFO  /viewer/getViewerContent?viewerId=4&format=json:{} 
2017-12-03 18:07:32.542 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 18:07:33.385 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 18:10:21.310 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:12:09.138 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 18:12:09.563 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 18:12:15.701 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:13:38.231 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:14:32.940 INFO  /contentProvider/uploadContent:{"title":"","description":"","director":"","type":"1","contentProviderId":"1"} 
2017-12-03 18:14:33.412 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 18:15:10.489 INFO  /contentProvider/getContent?contentProviderId=1&format=json:{} 
2017-12-03 18:22:22.486 INFO  /viewer/getFavorites?viewerId=1:{} 
2017-12-03 18:22:34.023 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:23:32.364 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:23:32.368 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:24:15.174 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:24:15.176 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:25:33.722 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:25:33.744 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:25:48.906 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.689 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.705 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.725 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.736 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.748 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.767 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.789 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.810 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:58.983 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.001 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.015 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.033 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.051 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.069 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.082 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.095 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.105 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:25:59.115 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:00.896 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:01.816 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:02.098 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:02.351 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:02.596 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:03.233 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:03.275 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:03.634 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:04.049 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:04.420 INFO  /admin/login:{"email":"admin@spartanflix.xom","password":"admin"} 
2017-12-03 18:26:21.616 INFO  /admin/login:{"email":"admin@spartanflix.com","password":"admin"} 
2017-12-03 18:26:22.142 INFO  /admin/getAllContentAndAds?format=json:{} 
2017-12-03 18:26:47.690 INFO  /admin/login:{"email":"admin@spartanflix.com","password":"admin"} 
2017-12-03 18:26:48.111 INFO  /admin/getAllContentAndAds?format=json:{} 
2017-12-03 18:27:03.022 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:27:03.033 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:27:22.062 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:27:22.072 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:28:20.904 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:28:20.907 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:28:27.455 INFO  /admin/approveDisaproveItem:{"id":"2","isApproved":"1","type":"documentry"} 
2017-12-03 18:28:27.948 INFO  /admin/getAllContentAndAds?format=json:{} 
2017-12-03 18:29:09.431 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:29:09.434 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:29:56.859 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:29:56.861 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:30:41.821 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:30:41.828 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:31:03.224 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:31:03.238 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:31:47.905 INFO  /viewer/getFavorites?viewerId=1:{} 
2017-12-03 18:32:42.302 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:32:42.704 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:32:56.306 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:32:56.311 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:33:03.080 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:33:03.088 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:34:28.636 INFO  /extra:{"adProviderId":"5","subscriptionId":"2"} 
2017-12-03 18:34:30.945 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:34:30.962 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:34:41.359 INFO  /extraurl:{} 
2017-12-03 18:35:08.563 INFO  /viewer/getFavorites?viewerId=5:{} 
2017-12-03 18:35:09.155 INFO  /favicon.ico:{} 
2017-12-03 18:35:41.288 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:35:41.290 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:36:00.893 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:36:00.897 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:36:03.569 INFO  /viewer/login:{"email":"rushikesh","password":"rushikesh123#"} 
2017-12-03 18:36:05.745 INFO  /viewer/login:{"email":"rushikesh","password":"rushikesh123#"} 
2017-12-03 18:36:07.837 INFO  /viewer/login:{"email":"rushikesh","password":"rushikesh123#"} 
2017-12-03 18:36:14.201 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123#"} 
2017-12-03 18:36:14.525 INFO  /viewer/getViewerContent?viewerId=4&format=json:{} 
2017-12-03 18:37:03.487 INFO  /extraurl:{} 
2017-12-03 18:39:43.969 INFO  /viewer/getViewerContent?viewerId=4&format=json:{} 
2017-12-03 18:42:55.287 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:42:55.419 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:44:20.410 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:44:20.411 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:45:26.044 INFO  /viewer/getFavorites?viewerId=1:{} 
2017-12-03 18:45:41.915 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:45:41.920 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:46:20.865 INFO  /viewer/getHistory?viewerId=1:{} 
2017-12-03 18:46:38.153 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:46:38.155 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:46:38.162 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:47:32.275 INFO  /viewer/getFavorites?viewerId=1:{} 
2017-12-03 18:48:30.853 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:48:30.858 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:48:30.860 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:49:09.293 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:49:09.314 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:49:09.315 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:49:24.124 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:49:24.136 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:49:24.141 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:54:49.886 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:54:50.003 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:54:50.028 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:56:21.092 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:56:21.107 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:56:21.113 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:56:33.610 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:56:33.616 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:56:33.630 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 18:58:56.491 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 18:58:56.506 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 18:58:56.511 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:00:50.371 INFO  /viewer/login:{"email":"rushikesh@gmail.com","password":"rushikesh123#"} 
2017-12-03 19:01:27.425 INFO  /admin/getActivity:{} 
2017-12-03 19:01:51.971 INFO  /admin/getActivity:{} 
2017-12-03 19:03:00.816 INFO  /viewer/getFavorites?viewerId=5:{} 
2017-12-03 19:03:17.136 INFO  /viewer/getFavorites?viewerId=5:{} 
2017-12-03 19:03:28.953 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:03:28.960 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:03:28.966 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:03:42.070 INFO  /admin/getActivity:{} 
2017-12-03 19:06:29.473 INFO  /admin/getActivity:{} 
2017-12-03 19:06:43.333 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:06:43.339 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:06:43.343 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:08:27.772 INFO  /admin/getActivity:{} 
2017-12-03 19:10:30.478 INFO  /admin/getActivity:{} 
2017-12-03 19:11:40.872 INFO  /admin/getActivity:{} 
2017-12-03 19:12:22.431 INFO  /admin/getActivity:{} 
2017-12-03 19:12:38.771 INFO  /viewer/getViewerContent?viewerId=5&contentType=&director=undefined&search=all&format=json:{} 
2017-12-03 19:12:38.967 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:12:38.985 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:12:54.710 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:12:55.053 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:15:38.997 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:15:39.101 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:15:39.103 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:16:05.102 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:16:05.105 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:16:05.106 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:26:49.744 INFO  /viewer/getFavorites?viewerId=5:{} 
2017-12-03 19:26:53.323 INFO  /favicon.ico:{} 
2017-12-03 19:26:55.844 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:26:55.846 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:26:55.848 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:28:56.388 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:56.437 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:56.869 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:56.876 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:56.880 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:56.886 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:28:57.585 INFO  /contentProvider/getContent?contentProviderId=1&title=null&search=null&format=json:{} 
2017-12-03 19:30:53.252 INFO  /viewer/login:{"email":"afreen@gmail.com","password":"afreen123#"} 
2017-12-03 19:30:53.682 INFO  /viewer/getViewerContent?viewerId=1&format=json:{} 
2017-12-03 19:30:53.725 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:30:57.541 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:31:45.919 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:31:46.851 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:54:54.955 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:54:55.446 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:58:34.752 INFO  /viewer/getViewerContent?viewerId=5&contentType=null&director=null&search=null&format=json:{} 
2017-12-03 19:58:34.778 INFO  /viewer/getFavorites?viewerId=5&format=json:{} 
2017-12-03 19:58:34.795 INFO  /viewer/getHistory?viewerId=5&format=json:{} 
2017-12-03 19:58:53.610 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:58:53.622 INFO  /adProvider/login:{"email":"advertiser1@gmail.com","password":"advertiser100"} 
2017-12-03 19:58:53.941 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:59:02.452 INFO  /adProvider/getContent?adProviderId=1&format=json:{} 
2017-12-03 19:59:57.921 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:59:57.939 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:59:57.953 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 19:59:58.473 INFO  /contentProvider/getContent?contentProviderId=1&title=null&search=null&format=json:{} 
2017-12-03 20:00:22.321 INFO  /contentProvider/removeContent:{"contentId":"2"} 
2017-12-03 20:01:15.511 INFO  /contentProvider/uploadContent:{"title":"","description":"","director":"","type":"1","contentProviderId":"1"} 
2017-12-03 20:01:17.258 INFO  /contentProvider/getContent?contentProviderId=1&title=null&search=null&format=json:{} 
2017-12-03 20:01:25.130 INFO  /contentProvider/getContent?contentProviderId=1&title=null&search=null&format=json:{} 
2017-12-03 20:02:31.801 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:38.499 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:38.716 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:39.401 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:39.585 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:39.760 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:39.978 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:02:51.823 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:19.340 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:20.166 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:20.351 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:20.516 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:20.698 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:20.881 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:21.047 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:21.207 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:21.422 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
2017-12-03 20:03:23.955 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123"} 
2017-12-03 20:03:24.516 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123"} 
2017-12-03 20:03:24.730 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123"} 
2017-12-03 20:04:32.941 INFO  /contentProvider/login:{"email":"sony@gmail.com","password":"sony123#"} 
